_id.$oid,info.上市年份季节,info.上市时间,info.产品名称,info.低帮鞋品名,info.功能,info.吊牌价,info.品牌,info.图案,info.场合,info.外底材料,info.季节,info.尺码,info.帮面内里材质,info.帮面材质,info.性别,info.是否商场同款,info.是否瑕疵,info.款号,info.款式,info.流行元素,info.真皮材质工艺,info.细分风格,info.货号,info.跟底款式,info.运动系列,info.运动鞋科技,info.适合路面,info.适用对象,info.销售渠道类型,info.闭合方式,info.靴子品名,info.靴筒内里材质,info.靴筒材质,info.靴筒高度,info.鞋制作工艺,info.鞋垫材质,info.鞋头款式,info.鞋底材质,info.鞋码,info.鞋跟高,info.鞋面内里材质,info.鞋面材质,info.颜色分类,info.风格,itemid,location,nick,price,sales,title,url
5aa779d0be9b0338dc1fbad2,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,板鞋,车缝线,,日常休闲,633,平跟,,,,,,套脚,,,,,注压鞋,,圆头,,,,无内里,PU,暗棕加绒 黑色加绒 黑色 棕色 暗棕色,休闲,563183789619,湖北 黄石,顺时针方向感,159.00,0人付款,意尔康官方旗舰店冬季男士皮鞋青年休闲鞋一脚蹬懒人鞋新款保暖加,http://item.taobao.com/item.htm?id=563183789619&ns=1&abbucket=9#detail
5aa779d1be9b0338dc1fbad3,,,,,耐磨,,YEARCON/意尔康,纯色,办公室,,冬季,38 39 40 41 42 43 44,,,,,,,德比鞋（正装皮鞋）,车缝线,修面皮,商务正装,5526,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,PU,尖头,橡胶,,低跟(1-3cm),二层猪皮,PU,黑色 棕色 棕色加绒,商务,563249414526,浙江 温州,顺时针方向感,248.00,0人付款,意尔康官方旗舰店夏季镂空男士皮鞋商务正装休闲鞋英伦尖头男鞋透,http://item.taobao.com/item.htm?id=563249414526&ns=1&abbucket=9#detail
5aa779d2be9b0338dc1fbad4,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,车缝线,磨砂皮,日常休闲,,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,缝制鞋,二层猪皮,圆头,橡胶,,低跟(1-3cm),二层猪皮,二层牛皮（除牛反绒）,黄色/系带 卡其色/系带,休闲,565504683356,福建 泉州,万达百货品牌,248.00,0人付款,意尔康官方旗舰店春季新款男士日常休闲皮鞋韩版时尚磨砂皮男鞋低,http://item.taobao.com/item.htm?id=565504683356&ns=1&abbucket=9#detail
5aa779d2be9b0338dc1fbad5,,,,,透气,,YEARCON/意尔康,纯色,日常,,夏季,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,素面,擦色皮,日常休闲,z8621.,厚底,,,,青年（18-40周岁）,,套脚,,,,,胶粘鞋,超纤皮,圆头,橡胶,,中跟(3-5cm),二层猪皮,二层牛皮（除牛反绒）,z8621.棕色 z8621.黑色,休闲,565247784751,福建 泉州,黛露伊人,221.00,0人付款,旗舰店意尔康官网新品布洛克雕花休闲皮鞋男鞋秋季潮鞋2017新款英,http://item.taobao.com/item.htm?id=565247784751&ns=1&abbucket=9#detail
5aa779d4be9b0338dc1fbad6,,,,,耐磨,,YEARCON/意尔康,纯色,办公室,,春秋,37 38 39 40 41 42 43,,,,,,,商务休闲鞋,车缝线,,商务休闲,,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,套脚,,,,,胶粘鞋,二层猪皮,圆头,橡胶,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,黑色 棕色 黄色,商务,562936900170,福建 宁德,宏图商贸8001,398.00,0人付款,意尔康男鞋2017秋季潮鞋新款商务休闲皮鞋男真皮套脚懒人鞋,http://item.taobao.com/item.htm?id=562936900170&ns=1&abbucket=9#detail
5aa779d4be9b0338dc1fbad7,,,,,,,YEARCON/意尔康,,,,,37 38 39 40 41 42 43 44,,,,,,,商务休闲鞋,,,,7266,,,,,,,套脚,,,,,,,圆头,,,,头层猪皮,头层牛皮（除牛反绒）,黄色 浅棕色 黑色,,563103782322,福建 宁德,宏图商贸8001,398.00,0人付款,意尔康官方旗舰店男鞋男士休闲鞋真皮软底轻质中老年鞋休闲皮鞋爸,http://item.taobao.com/item.htm?id=563103782322&ns=1&abbucket=9#detail
5aa779d5be9b0338dc1fbad8,,,,,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,工装鞋,皮革拼接,修面皮,商务正装,,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,头层猪皮,圆头,橡胶,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,AR69550A10黑色 AR69550A20棕色,商务,565261420623,北京,皮鞋大王001,388.00,0人付款,意尔康男鞋2018春款商务正装真皮系带皮鞋男英伦简约低帮棕色单鞋,http://item.taobao.com/item.htm?id=565261420623&ns=1&abbucket=9#detail
5aa779d5be9b0338dc1fbad9,,,,,减震,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,懒人鞋,车缝线,修面皮,商务休闲,,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,套脚,,,,,胶粘鞋,头层猪皮,圆头,聚氨酯,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,AE77667A10黑色系带 AE77668A黑色套脚,商务,557997931537,北京,皮鞋大王001,299.00,0人付款,2017秋季意尔康男鞋商务休闲套脚真皮皮鞋男轻质耐磨透气系带单鞋,http://item.taobao.com/item.htm?id=557997931537&ns=1&abbucket=9#detail
5aa779d5be9b0338dc1fbada,,,,,透气,,YEARCON/意尔康,纯色,日常,,冬季,38 39 40 41 42 43,,,,,,,商务休闲鞋,车缝线,粒面皮,商务休闲,,平跟,,,,,,系带,,,,,注压鞋,头层猪皮,圆头,橡胶,,,头层猪皮,头层牛皮（除牛反绒）,黄棕色系带款 黑色系带款 黄棕色套脚款 黑色套脚款,商务,562068696304,浙江 温州,tb69314507,298.00,0人付款,意尔康旗舰店官方店男鞋秋冬季真皮中老年爸爸父亲鞋男士休闲皮鞋,http://item.taobao.com/item.htm?id=562068696304&ns=1&abbucket=9#detail
5aa779d5be9b0338dc1fbadb,,,,,,,YEARCON/意尔康,纯色,办公室,,冬季,38码 39码 37码 40码 41码 42码 43码 44码,,,,,,,德比鞋（正装皮鞋）,车缝线,,,44,平跟,,,,,,系带,,,,,胶粘鞋,,圆头,橡胶,,,头层猪皮,头层牛皮（除牛反绒）,棕色 黑色,英伦,564458394275,浙江 温州,tb69314507,389.00,0人付款,意尔康正装皮鞋男鞋春秋商务牛皮男士英伦系带皮鞋男,http://item.taobao.com/item.htm?id=564458394275&ns=1&abbucket=9#detail
5aa779d5be9b0338dc1fbadc,,,,,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,37 38 39 40 41 42 43,,,,,,,休闲皮鞋,车缝线,粒面皮,日常休闲,6BW060022D,平跟,,,,青年（18-40周岁）,,系带,,,,,缝制鞋,PU,圆头,橡胶,,平跟(小于等于1cm),PU,二层牛皮（除牛反绒）,黑色 蓝色 棕色 加绒款黑色 加绒款蓝色 加绒款棕色 22D增高款黑色 22D增高款蓝色 22D增高款棕色,休闲,563674346320,浙江 温州,雪贝莲鞋服包,196.00,0人付款,旗舰店新品意尔康官方男士休闲皮鞋2017冬季加绒韩版百搭真皮男鞋,http://item.taobao.com/item.htm?id=563674346320&ns=1&abbucket=9#detail
5aa779dabe9b0338dc1fbadd,,,,,透气,,YEARCON/意尔康,纯色,运动休闲,,春秋,39 40 41 42 43 44,,,,,,,板鞋,车缝线,,运动休闲,D01,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,,圆头,橡胶,,低跟(1-3cm),布,PU,枪色 黑色,休闲,565248264994,福建 泉州,黛露伊人,168.00,0人付款,旗舰店意尔康官网新品冬季学生街拍板鞋韩版青少年全黑色休闲皮鞋,http://item.taobao.com/item.htm?id=565248264994&ns=1&abbucket=9#detail
5aa779dabe9b0338dc1fbade,,,,,轻质,,YEARCON/意尔康,纯色,运动休闲,,春秋,38 39 40 41 42 43 44,,,,,,,商务休闲鞋,皮草装饰,纳帕纹,户外休闲,YE102,平跟,,,,,,松紧带,,,,,胶粘鞋,头层猪皮,圆头,橡胶,,平跟(小于等于1cm),头层猪皮,头层牛皮（除牛反绒）,棕色 黑色,休闲,564538375504,浙江 温州,tb69314507,308.00,0人付款,意尔康秋冬男鞋透气商务休闲皮鞋潮流男士皮鞋松紧套脚英伦男单鞋,http://item.taobao.com/item.htm?id=564538375504&ns=1&abbucket=9#detail
5aa779dabe9b0338dc1fbadf,,,,,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43,,,,,,,运动休闲鞋,,纳帕纹,,8111ZA90247W,平跟,,,,青年（18-40周岁）,,松紧带,,,,,胶粘鞋,PU,圆头,橡胶,,,布,头层牛皮（除牛反绒）,黑色 黄棕,运动,564023304650,上海,lxylclxy,529.00,0人付款,意尔康男鞋2018春季新款系带社会小伙真皮牛皮运动休闲皮鞋潮鞋男,http://item.taobao.com/item.htm?id=564023304650&ns=1&abbucket=9#detail
5aa779dbbe9b0338dc1fbae0,,,,,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,车缝线,修面皮,日常休闲,8100,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,PU,圆头,橡胶,,平跟(小于等于1cm),头层猪皮,二层牛皮（除牛反绒）,黑色 深棕色,休闲,563610245359,浙江 温州,雪贝莲鞋服包,186.00,0人付款,旗舰店新品意尔康官方平底青年商务休闲皮鞋 男士真皮上班平底鞋,http://item.taobao.com/item.htm?id=563610245359&ns=1&abbucket=9#detail
5aa779dcbe9b0338dc1fbae1,,,,,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43,,,,,,,运动休闲鞋,车缝线,磨砂皮,运动休闲,8112ZA90268W,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,PU,圆头,塑胶,,,布,头层牛皮（除牛反绒）,黑色 米白,休闲,564134277031,上海,lxylclxy,549.00,0人付款,意尔康男鞋2018春季新款真皮系带青年运动跑步休闲皮鞋男士潮单鞋,http://item.taobao.com/item.htm?id=564134277031&ns=1&abbucket=9#detail
5aa779dcbe9b0338dc1fbae2,,,,,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,37 38 39 40 41 42 43 44,,,,,,,休闲皮鞋,车缝线,打蜡皮,,6228,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,,圆头,TPR(牛筋）,,,PU,二层牛皮（除牛反绒）,加绒款棕色 加绒款黑色 （四季款）棕色 （四季款）黑色 （四季款）卡其 （四季款）蓝色 7368蓝色 6209卡其 6501红棕色 a2202黑色 a2202蓝色 6266棕色 6266黑色 9009棕色 9006棕色 9006黑色 9009黑色 2202黑色 2202蓝色 2202棕色 6202黑色 6202棕色 6202蓝色1,英伦,565474226042,浙江 湖州,奇趣泡泡屋,199.00,0人付款,旗舰店意尔康官网商务休闲皮鞋男韩版真皮男鞋冬季男士英伦青少年,http://item.taobao.com/item.htm?id=565474226042&ns=1&abbucket=9#detail
5aa779ddbe9b0338dc1fbae3,,,,,防水,,YEARCON/意尔康,拼色,运动休闲,,春秋,39 40 41 42 43 44,,,,,,,运动休闲鞋,素面,,运动休闲,,平跟,,,,青年（18-40周岁）,,松紧带,,,,,胶粘鞋,超纤皮,圆头,橡胶,,低跟(1-3cm),二层猪皮,PU,1803黑色+1803黑色 1803黑色+1803蓝色 1803黑色+9077黑色 1803黑色+9077棕色 1803蓝色+1803蓝色 1803蓝色+9077黑色 1803蓝色+9077棕色 9077黑色+9077黑色 9077棕色+9077黑色 9077棕色+9077棕色,休闲,565474030552,浙江 湖州,奇趣泡泡屋,209.00,0人付款,旗舰店意尔康官网男鞋春季潮鞋2018新款韩版百搭皮鞋男英伦青年休,http://item.taobao.com/item.htm?id=565474030552&ns=1&abbucket=9#detail
5aa779ddbe9b0338dc1fbae4,,,,,耐磨,,YEARCON/意尔康,纯色,办公室,,夏季,38 39 40 41 42 43 44,,,,,,,德比鞋（正装皮鞋）,金属,修面皮,商务正装,8141AR77315A,平跟,,,,青年（18-40周岁）,,套脚,,,,,注压鞋,PU,圆头,塑胶,,平跟(小于等于1cm),头层猪皮,头层牛皮（除牛反绒）,黑色,商务,565160287181,河南 郑州,xzldoris,359.10,0人付款,意尔康男鞋18年春季新款商务正装皮鞋透气套脚皮鞋8141AR77315A,http://item.taobao.com/item.htm?id=565160287181&ns=1&abbucket=9#detail
5aa779ddbe9b0338dc1fbae5,,,,,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,39 40 41 42 43,,,,,,,豆豆鞋,金属,,,8112ZA95222A,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,套脚,,,,,胶粘鞋,,圆头,橡胶,,平跟(小于等于1cm),头层猪皮,头层牛皮（除牛反绒）,黑色,简约,565002833929,河南 郑州,xzldoris,377.10,0人付款,意尔康男鞋18专柜新品真皮套脚青年皮鞋一脚蹬休闲鞋8112ZA95222A,http://item.taobao.com/item.htm?id=565002833929&ns=1&abbucket=9#detail
5aa779ddbe9b0338dc1fbae6,,,,,保暖,,YEARCON/意尔康,纯色,日常,,冬季,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,素面,纳帕纹,日常休闲,实体店有售,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,PU,圆头,塑胶,,低跟(1-3cm),PU,头层牛皮（除牛反绒）,棕色 黑色棉鞋 棕色棉鞋 黑色,休闲,555300674688,浙江 丽水,承载哭泣的泪,289.00,0人付款,意尔康男鞋真皮休闲皮鞋舒适软底驾车鞋旗舰店系带加绒保暖棉鞋冬,http://item.taobao.com/item.htm?id=555300674688&ns=1&abbucket=9#detail
5aa779ddbe9b0338dc1fbae7,,,,,透气,,YEARCON/意尔康,纯色,办公室,,春秋,【收藏店铺宝贝 买一送四】 38 【专柜正品】 39 【专柜正品】 40 【专柜正品】 41 【专柜正品】 42 【专柜正品】 43 【专柜正品】 44 【专柜正品】,,,,,,,德比鞋（正装皮鞋）,亮片,漆皮,商务正装,,平跟,,,,,,系带,,,,,胶粘鞋,头层猪皮,尖头,橡胶,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,黑色 YEA2110 深棕色 YEA2110,商务,559576376192,浙江 温州,chai小丫03305,149.00,12人付款,意尔康男鞋官方旗舰店春季新款男士商务正装真皮鞋系带尖头漆皮鞋,http://item.taobao.com/item.htm?id=559576376192&ns=1&abbucket=9#detail
5aa779ddbe9b0338dc1fbae8,,,,,耐磨,,YEARCON/意尔康,纯色,办公室,,春秋,48.5 38 39 40 41 42 43 44,,,,,,,德比鞋（正装皮鞋）,素面,纳帕纹,商务正装,实体店有售,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,套脚,,,,,注压鞋,PU,圆头,塑胶,,平跟(小于等于1cm),PU,头层牛皮（除牛反绒）,棕色 黑色,商务,556889975545,浙江 丽水,承载哭泣的泪,279.00,0人付款,意尔康男鞋办公室商务皮鞋官方店耐磨真皮单鞋爸爸鞋旗舰店懒人鞋,http://item.taobao.com/item.htm?id=556889975545&ns=1&abbucket=9#detail
5aa779e0be9b0338dc1fbae9,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,39 40 41 42 43 44,,,,,,,休闲皮鞋,车缝线,,日常休闲,701,平跟,,,,青年（18-40周岁）,,系带,,,,,缝制鞋,PU,圆头,橡胶,,低跟(1-3cm),PU,PU,黑色 棕色,休闲,563712031038,福建 泉州,米兰多格商场,178.00,0人付款,旗舰店意尔康官网2017秋季新款英伦百搭休闲小皮鞋透气男士豆豆学,http://item.taobao.com/item.htm?id=563712031038&ns=1&abbucket=9#detail
5aa779e0be9b0338dc1fbaea,,,,,增高,,YEARCON/意尔康,纯色,日常,,冬季,39 40 41 42 43 44,,,,,,,休闲皮鞋,车缝线,,日常休闲,7033,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,PU,圆头,橡胶,,低跟(1-3cm),PU,PU,黑色 浅棕 深棕,休闲,563618504805,福建 泉州,顺时针方向感,208.00,0人付款,意尔康官方旗舰店2017新款冬季增高休闲大头皮鞋英伦男士商务潮男,http://item.taobao.com/item.htm?id=563618504805&ns=1&abbucket=9#detail
5aa779e0be9b0338dc1fbaeb,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,金属,打蜡皮,日常休闲,东方老大1105,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,PU,圆头,橡胶,,低跟(1-3cm),二层猪皮,二层牛皮（除牛反绒）,黑色 棕色,休闲,563082444282,浙江 温州,顺时针方向感,218.00,0人付款,意尔康官方旗舰店棕色真皮青年男士商务休闲皮鞋男鞋平底韩版圆头,http://item.taobao.com/item.htm?id=563082444282&ns=1&abbucket=9#detail
5aa779e1be9b0338dc1fbaec,,,,,耐磨,,YEARCON/意尔康,纯色,,,,37 38 39 40 41 42 43 44,,,,,,,乐福鞋,,,,1565,,,,,,,拉链,,,,,,,圆头,,,,二层猪皮,PU,棕色 黑色,韩版,563495627890,浙江 温州,旭日品佳,189.00,2人付款,2017秋季新款意尔康男鞋正品男士日常休闲商务系带中老年真皮皮鞋,http://item.taobao.com/item.htm?id=563495627890&ns=1&abbucket=9#detail
5aa779e1be9b0338dc1fbaed,,,,,透气,,YEARCON/意尔康,纯色,办公室,,春秋,38 39 40 41 42 43 44 48,,,,,,,德比鞋（正装皮鞋）,亮片,漆皮,商务正装,,平跟,,,,,,套脚,,,,,胶粘鞋,头层猪皮,尖头,橡胶,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,乳白色 军绿色,商务,564689490639,浙江 温州,旭日品佳,299.00,0人付款,意尔康男鞋官方旗舰店春秋新款男士商务正装真皮鞋时尚尖头漆皮鞋,http://item.taobao.com/item.htm?id=564689490639&ns=1&abbucket=9#detail
5aa779e1be9b0338dc1fbaee,,,,,透气,,Pyierkang/品意尔康,纯色,日常,,,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,素面,,,A5031,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,PU,尖头,橡胶,,平跟(小于等于1cm),二层猪皮,PU,A5013白色 A5013黄色 A5013黑色,英伦,565611699160,福建 泉州,ndkgoi23,143.00,1人付款,新品意尔康理发师皮鞋白色男士休闲鞋时尚个性男生皮鞋韩版潮流英,http://item.taobao.com/item.htm?id=565611699160&ns=1&abbucket=9#detail
5aa779e2be9b0338dc1fbaef,,,,,轻质,,YEARCON/意尔康,纯色,日常,,夏季,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,金属,纳帕纹,运动休闲,623584,平跟,,,,青年（18-40周岁）,,套脚,,,,,缝制鞋,头层牛皮,圆头,橡胶,,低跟(1-3cm),头层牛皮,头层牛皮（除牛反绒）,深蓝色 黑色 浅棕色,休闲,565153504815,浙江 温州,卓诗尼550723290,188.00,0人付款,2018夏季新款意尔康男鞋正品商务休闲鞋真皮男士英伦青年皮鞋透气,http://item.taobao.com/item.htm?id=565153504815&ns=1&abbucket=9#detail
5aa779e3be9b0338dc1fbaf0,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,德比鞋（正装皮鞋）,素面,压花皮,商务休闲,YEK-5078-50781,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,PU,尖头,橡胶,,低跟(1-3cm),二层猪皮,头层牛皮（除牛反绒）,棕色 黑色,商务,547889918463,浙江 温州,chai小丫03305,178.00,0人付款,意尔康正品男鞋秋季商务休闲皮鞋英伦时尚系带尖头男皮鞋,http://item.taobao.com/item.htm?id=547889918463&ns=1&abbucket=9#detail
5aa779e3be9b0338dc1fbaf1,,,,,保暖,,YEARCON/意尔康,纯色,办公室,,冬季,38 39 40 41 42 43 44 45 46,,,,,,,商务休闲鞋,车缝线,纳帕纹,商务休闲,,厚底,,,,中年（40-60周岁） 老年（60周岁以上）,,系带,,,,,注压鞋,,圆头,聚氨酯,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,棕色 黑色,商务,562825021404,浙江 温州,旺夫16888,168.00,0人付款,2018新款真皮男士商务休闲鞋意尔康系带圆头软底耐磨中老年爸爸鞋,http://item.taobao.com/item.htm?id=562825021404&ns=1&abbucket=9#detail
5aa779e3be9b0338dc1fbaf2,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,素面,摔纹皮,,12887-6,平跟,,,,青年（18-40周岁）,,套脚,,,,,注压鞋,头层猪皮,圆头,聚氨酯,,平跟(小于等于1cm),头层猪皮,头层牛皮（除牛反绒）,黄棕色真皮 黑色真皮,韩版,565117866047,浙江 温州,loveee68,328.00,0人付款,2018春季新款意尔康男鞋潮韩版休闲时尚百搭真皮软底一脚蹬皮鞋男,http://item.taobao.com/item.htm?id=565117866047&ns=1&abbucket=9#detail
5aa779e3be9b0338dc1fbaf3,,,,,透气,,YEARCON/意尔康,纯色,日常,,夏季,38 39 40 41 42 43 44,,,,,,,乐福鞋,素面,,日常休闲,,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,套脚,,,,,胶粘鞋,,扁头,橡胶,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,棕色 黑色,休闲,565204316320,江苏 扬州,连连诚信连连,168.00,0人付款,2018新款意尔康男鞋男士春夏真皮男鞋休闲商务皮鞋时尚日常套脚鞋,http://item.taobao.com/item.htm?id=565204316320&ns=1&abbucket=9#detail
5aa779e3be9b0338dc1fbaf4,,,,,,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43,,,,,,,休闲皮鞋,素面,,商务休闲,,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,,扁头,,,,头层猪皮,头层牛皮（除牛反绒）,棕色 黄色 黑色,商务,565359641774,江苏 扬州,连连诚信连连,500.00,0人付款,2018春夏新款男鞋意尔康时尚男士皮鞋系带真皮皮鞋商务休闲男鞋潮,http://item.taobao.com/item.htm?id=565359641774&ns=1&abbucket=9#detail
5aa779e8be9b0338dc1fbaf5,,,,,透气,,YEARCON/意尔康,纯色,日常,,夏季,38 39 40 41 42 43 44,,,,,,,德比鞋（正装皮鞋）,车缝线,树膏皮,商务休闲,Y1701,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,PU,尖头,橡胶,,平跟(小于等于1cm),头层猪皮,头层牛皮（除牛反绒）,黑色单鞋款 棕色单鞋款,商务,565561385005,浙江 温州,a8775218150,148.00,0人付款,2018新款正品意尔康男鞋男士商务正装皮鞋透气真皮系带尖头工作鞋,http://item.taobao.com/item.htm?id=565561385005&ns=1&abbucket=9#detail
5aa779e9be9b0338dc1fbaf6,,,,,透气,,YEARCON/意尔康,纯色,办公室,,夏季,38 39 40 41 42 43 44,,,,,,,德比鞋（正装皮鞋）,皮革拼接,树膏皮,商务正装,Y8855,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,PU,圆头,橡胶,,平跟(小于等于1cm),头层猪皮,头层牛皮（除牛反绒）,黑色单鞋款 棕色单鞋款,商务,565637346930,浙江 温州,a8775218150,148.00,0人付款,2018新款意尔康男鞋真皮商务正装皮鞋男品牌系带休闲鞋黑色工作鞋,http://item.taobao.com/item.htm?id=565637346930&ns=1&abbucket=9#detail
5aa779e9be9b0338dc1fbaf7,,,,,透气,,YEARCON/意尔康,,日常,,春秋,36 37 38 39 40 41 42 43,,,,,,,商务休闲鞋,,,商务正装,9538,平跟,,,,,,套脚,,,,,胶粘鞋,,圆头,,,,头层猪皮,头层牛皮（除牛反绒）,米白色,商务,565432823916,江苏 扬州,尤尤西兰,168.00,0人付款,2018春夏新款意尔康真皮男鞋休闲爸爸单鞋商务正装透气套脚皮鞋,http://item.taobao.com/item.htm?id=565432823916&ns=1&abbucket=9#detail
5aa779eabe9b0338dc1fbaf8,,,,,透气,,YEARCON/意尔康,纯色,办公室,,春秋,38 39 40 41 42 43 44,,,,,,,德比鞋（正装皮鞋）,车缝线,,商务正装,,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,二层猪皮,尖头,橡胶,,平跟(小于等于1cm),二层猪皮,头层牛皮（除牛反绒）,黑色,商务,565424991294,浙江 温州,卓诗尼550723290,178.00,0人付款,2018新款正品意尔康男鞋男士商务正装皮鞋透气真皮系带尖头办公室,http://item.taobao.com/item.htm?id=565424991294&ns=1&abbucket=9#detail
5aa779eabe9b0338dc1fbaf9,,,,,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43,,,,,,,商务休闲鞋,素面,纳帕纹,日常休闲,6509,平跟,,,,,,系带,,,,,胶粘鞋,头层猪皮,圆头,橡胶,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,黑色 桔色 深棕色,休闲,556792349839,江苏 扬州,swllws123,238.00,0人付款,2018新款雪地意尔康男士休闲皮鞋真皮商务男皮鞋系带皮鞋青年潮流,http://item.taobao.com/item.htm?id=556792349839&ns=1&abbucket=9#detail
5aa779eabe9b0338dc1fbafa,,,,,透气,,Pyierkang/品意尔康,纯色,日常,,夏季,39 40 41 42 43 44,,,,,,,豆豆鞋,车缝线,,,LC006,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,布,尖头,橡胶,,低跟(1-3cm),网纱,人造革,黑色时尚款 白色时尚款 黑色潮流款 灰色潮流款 黑色英伦款 白色英伦款 棕色英伦款,英伦,565529286919,福建 泉州,丽鞋品牌店,150.00,0人付款,新品意尔康春季男鞋子豆豆鞋英伦男士休闲鞋日系小皮鞋百搭发型师,http://item.taobao.com/item.htm?id=565529286919&ns=1&abbucket=9#detail
5aa779ebbe9b0338dc1fbafb,,,,,耐磨,,Pyierkang/品意尔康,纯色,日常,,春秋,39 40 41 42 43 44,,,,,,,豆豆鞋,车缝线,,日常休闲,PB978,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,,圆头,橡胶,,,PU,PU,黑色【偏小一码】 棕色【偏小一码】 灰色【偏小一码】,休闲,565455245598,福建 泉州,丽鞋品牌店,186.00,0人付款,新品意尔康豆豆鞋男士休闲皮鞋男韩版潮流小皮鞋春季新款男鞋子系,http://item.taobao.com/item.htm?id=565455245598&ns=1&abbucket=9#detail
5aa779ebbe9b0338dc1fbafc,,,,,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,德比鞋（正装皮鞋）,素面,漆皮,商务正装,,平跟,,,,,,系带,,,,,胶粘鞋,头层猪皮,圆头,橡胶,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,AR60892A10黑色系带 AR60891A黑色套脚,商务,565533961988,山东 莱芜,sn138208,368.00,1人付款,2018新款意尔康男鞋商务正装亮面系带圆头皮鞋男漆皮套脚低帮单鞋,http://item.taobao.com/item.htm?id=565533961988&ns=1&abbucket=9#detail
